user_id,age,gender,height,weight,activity_level,dietary_preference,BMI,obesity_level,goal,TDEE,daily_cals_goal,protein_g,carbs_g,fats_g
1077,42,Female,156,58,Sedentary,Omnivore,23.83,healthy weight,mainten_weight,1420.8,1420.8,106.56,142.08,47.36
1078,58,Female,167,54,Sedentary,Omnivore,19.36,healthy weight,mainten_weight,1359.3,1359.3,101.95,135.93,45.31
1079,24,Male,184,96,Moderately Active,Vegetarian,28.36,overweight,loss_weight,3092.25,2592.25,309.23,231.92,103.07
1080,24,Female,170,85,Extremely Active,Vegan,29.41,overweight,loss_weight,3099.85,2599.85,309.99,232.49,103.33
1081,23,Female,199,92,Moderately Active,Omnivore,23.23,healthy weight,mainten_weight,2926.01,2926.01,219.45,292.6,97.53
1082,48,Male,157,75,Very Active,Vegan,30.43,obese,loss_weight,2581.03,2081.03,258.1,193.58,86.03
1083,49,Female,158,50,Extremely Active,Vegetarian,20.03,healthy weight,mainten_weight,2054.85,2054.85,154.11,205.49,68.49
1084,47,Female,183,62,Very Active,Vegan,18.51,healthy weight,mainten_weight,2359.37,2359.37,176.95,235.94,78.65
1085,29,Male,188,93,Moderately Active,Vegan,26.31,overweight,loss_weight,3045.75,2545.75,304.57,228.43,101.53
1086,50,Female,200,61,Very Active,Omnivore,15.25,underweight,gain_muscle,2499.53,2999.53,218.71,281.2,55.55
1087,59,Male,168,87,Moderately Active,Vegan,30.82,obese,loss_weight,2526.5,2026.5,252.65,189.49,84.22
1088,56,Male,163,53,Sedentary,Vegan,19.95,healthy weight,mainten_weight,1528.5,1528.5,114.64,152.85,50.95
1089,56,Male,196,61,Lightly Active,Vegan,15.88,underweight,gain_muscle,2145.0,2645.0,187.69,241.31,47.67
1090,31,Female,176,70,Very Active,Vegetarian,22.6,healthy weight,mainten_weight,2559.9,2559.9,191.99,255.99,85.33
1091,70,Male,197,66,Extremely Active,Vegetarian,17.01,underweight,gain_muscle,2937.88,3437.88,257.06,330.51,65.29
1092,23,Male,164,92,Extremely Active,Vegan,34.21,obese,loss_weight,3486.5,2986.5,348.65,261.49,116.22
1093,56,Female,164,61,Lightly Active,Omnivore,22.68,healthy weight,mainten_weight,1641.75,1641.75,123.13,164.18,54.72
1094,21,Male,187,72,Lightly Active,Vegan,20.59,healthy weight,mainten_weight,2459.53,2459.53,184.46,245.95,81.98
1095,23,Male,168,56,Extremely Active,Omnivore,19.84,healthy weight,mainten_weight,2850.0,2850.0,213.75,285.0,95.0
1096,35,Female,159,61,Moderately Active,Vegan,24.13,healthy weight,mainten_weight,1965.01,1965.01,147.38,196.5,65.5
1097,65,Female,150,77,Sedentary,Omnivore,34.22,obese,loss_weight,1465.8,965.8,146.58,109.93,48.86
1098,41,Female,172,88,Moderately Active,Vegan,29.75,overweight,loss_weight,2462.95,1962.9499999999998,246.29,184.72,82.1
1099,70,Male,169,52,Moderately Active,Vegetarian,18.21,underweight,gain_muscle,1908.44,2408.44,166.99,214.7,42.41
1100,33,Female,184,64,Sedentary,Omnivore,18.9,healthy weight,mainten_weight,1756.8,1756.8,131.76,175.68,58.56
1101,39,Female,198,52,Lightly Active,Vegetarian,13.26,underweight,gain_muscle,1927.06,2427.06,168.62,216.79,42.82
1102,47,Female,173,85,Sedentary,Vegan,28.4,overweight,loss_weight,1842.3,1342.3,184.23,138.17,61.41
1103,36,Male,197,81,Very Active,Omnivore,20.87,healthy weight,mainten_weight,3219.28,3219.28,241.45,321.93,107.31
1104,49,Male,175,80,Very Active,Vegetarian,26.12,overweight,loss_weight,2852.72,2352.72,285.27,213.95,95.09
1105,54,Male,174,63,Very Active,Vegetarian,20.81,healthy weight,mainten_weight,2505.56,2505.56,187.92,250.56,83.52
1106,65,Male,171,70,Lightly Active,Omnivore,23.94,healthy weight,mainten_weight,1992.03,1992.03,149.4,199.2,66.4
1107,23,Male,196,91,Sedentary,Omnivore,23.69,healthy weight,mainten_weight,2430.0,2430.0,182.25,243.0,81.0
1108,60,Male,200,73,Very Active,Vegetarian,18.25,underweight,gain_muscle,2906.62,3406.62,254.33,326.99,64.59
1109,52,Male,195,85,Lightly Active,Vegetarian,22.35,healthy weight,mainten_weight,2493.91,2493.91,187.04,249.39,83.13
1110,36,Female,172,83,Moderately Active,Omnivore,28.06,overweight,loss_weight,2424.2,1924.1999999999998,242.42,181.81,80.81
1111,67,Male,200,51,Extremely Active,Omnivore,12.75,underweight,gain_muscle,2717.0,3217.0,237.74,305.66,60.38
1112,59,Female,186,83,Sedentary,Vegetarian,23.99,healthy weight,mainten_weight,1843.8,1843.8,138.28,184.38,61.46
1113,26,Female,184,81,Moderately Active,Omnivore,23.92,healthy weight,mainten_weight,2586.95,2586.95,194.02,258.69,86.23
1114,46,Male,153,52,Extremely Active,Vegan,22.21,healthy weight,mainten_weight,2377.38,2377.38,178.3,237.74,79.25
1115,54,Female,183,98,Sedentary,Vegan,29.26,overweight,loss_weight,2031.3,1531.3,203.13,152.35,67.71
1116,22,Female,165,79,Extremely Active,Omnivore,29.02,overweight,loss_weight,2945.47,2445.47,294.55,220.91,98.18
1117,26,Male,174,54,Lightly Active,Vegetarian,17.84,underweight,gain_muscle,2065.94,2565.94,180.77,232.42,45.91
1118,48,Female,193,57,Lightly Active,Vegetarian,15.3,underweight,gain_muscle,1890.97,2390.9700000000003,165.46,212.73,42.02
1119,56,Female,196,80,Sedentary,Vegetarian,20.82,healthy weight,mainten_weight,1900.8,1900.8,142.56,190.08,63.36
1120,26,Female,185,64,Sedentary,Vegetarian,18.7,healthy weight,mainten_weight,1806.3,1806.3,135.47,180.63,60.21
1121,50,Female,173,59,Extremely Active,Vegetarian,19.71,healthy weight,mainten_weight,2394.47,2394.47,179.59,239.45,79.82
1122,33,Female,184,50,Sedentary,Vegetarian,14.77,underweight,gain_muscle,1588.8,2088.8,139.02,178.74,35.31
1123,26,Female,188,63,Sedentary,Vegetarian,17.82,underweight,gain_muscle,1816.8,2316.8,158.97,204.39,40.37
1124,69,Female,179,86,Lightly Active,Vegan,26.84,overweight,loss_weight,2025.03,1525.03,202.5,151.88,67.5
1125,23,Female,195,60,Very Active,Vegan,15.78,underweight,gain_muscle,2661.24,3161.24,232.86,299.39,59.14
1126,50,Male,156,64,Very Active,Vegetarian,26.3,overweight,loss_weight,2363.25,1863.25,236.33,177.24,78.78
1127,70,Male,170,80,Sedentary,Vegan,27.68,overweight,loss_weight,1821.0,1321.0,182.1,136.57,60.7
1128,60,Male,161,69,Very Active,Omnivore,26.62,overweight,loss_weight,2417.16,1917.1599999999999,241.72,181.29,80.57
1129,43,Female,197,85,Very Active,Omnivore,21.9,healthy weight,mainten_weight,2941.56,2941.56,220.62,294.16,98.05
1130,25,Female,189,97,Lightly Active,Vegan,27.15,overweight,loss_weight,2564.72,2064.72,256.47,192.35,85.49
1131,60,Male,174,77,Very Active,Vegan,25.43,overweight,loss_weight,2695.31,2195.31,269.53,202.15,89.84
1132,56,Male,156,86,Sedentary,Vegan,35.34,obese,loss_weight,1872.0,1372.0,187.2,140.4,62.4
1133,21,Male,157,54,Moderately Active,Omnivore,21.91,healthy weight,mainten_weight,2202.94,2202.94,165.22,220.29,73.43
1134,67,Male,163,68,Sedentary,Vegetarian,25.59,overweight,loss_weight,1642.5,1142.5,164.25,123.19,54.75
1135,48,Female,164,97,Sedentary,Vegan,36.06,obese,loss_weight,1912.8,1412.8,191.28,143.46,63.76
1136,43,Male,182,100,Very Active,Vegetarian,30.19,obese,loss_weight,3324.94,2824.94,332.49,249.37,110.83
1137,37,Female,182,63,Sedentary,Omnivore,19.02,healthy weight,mainten_weight,1705.8,1705.8,127.93,170.58,56.86
1138,48,Female,157,93,Sedentary,Omnivore,37.73,obese,loss_weight,1812.3,1312.3,181.23,135.92,60.41
1139,28,Female,187,61,Sedentary,Vegetarian,17.44,underweight,gain_muscle,1773.3,2273.3,155.16,199.5,39.41
1140,57,Male,150,71,Very Active,Vegetarian,31.56,obese,loss_weight,2358.94,1858.94,235.89,176.92,78.63
1141,26,Male,157,83,Lightly Active,Omnivore,33.67,obese,loss_weight,2318.59,1818.5900000000001,231.86,173.89,77.29
1142,56,Male,153,85,Extremely Active,Vegan,36.31,obese,loss_weight,2909.38,2409.38,290.94,218.2,96.98
1143,63,Female,189,96,Moderately Active,Vegan,26.87,overweight,loss_weight,2581.14,2081.14,258.11,193.59,86.04
1144,59,Male,152,79,Sedentary,Omnivore,34.19,obese,loss_weight,1740.0,1240.0,174.0,130.5,58.0
1145,64,Male,175,87,Sedentary,Vegetarian,28.41,overweight,loss_weight,1978.5,1478.5,197.85,148.39,65.95
1146,30,Female,163,97,Sedentary,Vegetarian,36.51,obese,loss_weight,2013.3,1513.3,201.33,151.0,67.11
1147,32,Female,152,57,Very Active,Vegan,24.67,healthy weight,mainten_weight,2068.28,2068.28,155.12,206.83,68.94
1148,41,Female,158,73,Lightly Active,Vegan,29.24,overweight,loss_weight,1858.31,1358.31,185.83,139.37,61.94
1149,33,Female,169,67,Extremely Active,Vegan,23.46,healthy weight,mainten_weight,2660.47,2660.47,199.54,266.05,88.68
1150,32,Female,173,51,Very Active,Omnivore,17.04,underweight,gain_muscle,2191.18,2691.18,191.73,246.51,48.69
1151,67,Female,182,72,Very Active,Vegetarian,21.74,healthy weight,mainten_weight,2348.59,2348.59,176.14,234.86,78.29
1152,27,Female,194,57,Lightly Active,Vegan,15.15,underweight,gain_muscle,2043.94,2543.94,178.84,229.94,45.42
1153,33,Male,167,86,Very Active,Vegetarian,30.84,obese,loss_weight,3007.97,2507.97,300.8,225.6,100.27
1154,65,Male,187,77,Very Active,Vegan,22.02,healthy weight,mainten_weight,2792.34,2792.34,209.43,279.23,93.08
1155,29,Male,159,76,Sedentary,Omnivore,30.06,obese,loss_weight,1936.5,1436.5,193.65,145.24,64.55
1156,67,Female,161,51,Extremely Active,Omnivore,19.68,healthy weight,mainten_weight,1938.47,1938.47,145.39,193.85,64.62
1157,43,Male,171,74,Sedentary,Omnivore,25.31,overweight,loss_weight,1918.5,1418.5,191.85,143.89,63.95
1158,49,Male,159,67,Sedentary,Omnivore,26.5,overweight,loss_weight,1708.5,1208.5,170.85,128.14,56.95
1159,28,Female,169,51,Very Active,Vegetarian,17.86,underweight,gain_muscle,2182.56,2682.56,190.97,245.54,48.5
1160,42,Male,156,93,Lightly Active,Omnivore,38.21,obese,loss_weight,2337.5,1837.5,233.75,175.31,77.92
1161,50,Female,156,84,Extremely Active,Vegetarian,34.52,obese,loss_weight,2667.6,2167.6,266.76,200.07,88.92
1162,36,Female,153,58,Sedentary,Vegetarian,24.78,healthy weight,mainten_weight,1434.3,1434.3,107.57,143.43,47.81
1163,24,Male,189,80,Lightly Active,Omnivore,22.4,healthy weight,mainten_weight,2566.09,2566.09,192.46,256.61,85.54
1164,53,Male,174,64,Lightly Active,Vegetarian,21.14,healthy weight,mainten_weight,2017.81,2017.81,151.34,201.78,67.26
1165,57,Male,196,75,Sedentary,Vegetarian,19.52,healthy weight,mainten_weight,2034.0,2034.0,152.55,203.4,67.8
1166,49,Female,197,52,Lightly Active,Vegan,13.4,underweight,gain_muscle,1849.72,2349.7200000000003,161.85,208.09,41.1
1167,31,Male,194,81,Extremely Active,Omnivore,21.52,healthy weight,mainten_weight,3557.75,3557.75,266.83,355.78,118.59
1168,37,Male,170,74,Moderately Active,Omnivore,25.61,overweight,loss_weight,2514.88,2014.88,251.49,188.62,83.83
1169,28,Female,192,76,Very Active,Vegetarian,20.62,healthy weight,mainten_weight,2861.78,2861.78,214.63,286.18,95.39
1170,53,Female,190,50,Very Active,Vegan,13.85,underweight,gain_muscle,2176.09,2676.09,190.41,244.81,48.36
1171,41,Female,161,90,Sedentary,Vegan,34.72,obese,loss_weight,1848.3,1348.3,184.83,138.62,61.61
1172,30,Male,184,94,Lightly Active,Vegetarian,27.76,overweight,loss_weight,2674.38,2174.38,267.44,200.58,89.15
1173,62,Female,181,55,Lightly Active,Vegetarian,16.79,underweight,gain_muscle,1664.09,2164.09,145.61,187.21,36.98
1174,26,Male,191,75,Very Active,Vegan,20.56,healthy weight,mainten_weight,3137.34,3137.34,235.3,313.73,104.58
1175,27,Male,163,97,Moderately Active,Omnivore,36.51,obese,loss_weight,2881.06,2381.06,288.11,216.08,96.04
1176,33,Female,168,99,Very Active,Omnivore,35.08,obese,loss_weight,2956.65,2456.65,295.67,221.75,98.56
1177,55,Female,171,66,Extremely Active,Vegetarian,22.57,healthy weight,mainten_weight,2456.22,2456.22,184.22,245.62,81.87
1178,39,Male,185,86,Sedentary,Vegan,25.13,overweight,loss_weight,2191.5,1691.5,219.15,164.36,73.05
1179,53,Male,159,73,Very Active,Vegan,28.88,overweight,loss_weight,2524.97,2024.9699999999998,252.5,189.37,84.17
1180,28,Male,163,69,Sedentary,Omnivore,25.97,overweight,loss_weight,1888.5,1388.5,188.85,141.64,62.95
1181,60,Male,151,70,Sedentary,Vegan,30.7,obese,loss_weight,1618.5,1118.5,161.85,121.39,53.95
1182,37,Male,181,65,Sedentary,Vegan,19.84,healthy weight,mainten_weight,1921.5,1921.5,144.11,192.15,64.05
1183,65,Male,197,75,Sedentary,Omnivore,19.33,healthy weight,mainten_weight,1993.5,1993.5,149.51,199.35,66.45
1184,68,Male,174,74,Extremely Active,Vegan,24.44,healthy weight,mainten_weight,2835.75,2835.75,212.68,283.57,94.53
1185,55,Male,172,53,Sedentary,Vegan,17.92,underweight,gain_muscle,1602.0,2102.0,140.17,180.22,35.6
1186,51,Male,159,51,Very Active,Vegan,20.17,healthy weight,mainten_weight,2162.72,2162.72,162.2,216.27,72.09
1187,27,Male,171,89,Sedentary,Vegan,30.44,obese,loss_weight,2194.5,1694.5,219.45,164.59,73.15
1188,40,Male,174,100,Moderately Active,Omnivore,33.03,obese,loss_weight,2933.38,2433.38,293.34,220.0,97.78
1189,37,Male,184,99,Lightly Active,Omnivore,29.24,overweight,loss_weight,2695.0,2195.0,269.5,202.12,89.83
1190,42,Male,180,97,Moderately Active,Vegetarian,29.94,overweight,loss_weight,2929.5,2429.5,292.95,219.71,97.65
1191,40,Male,191,88,Very Active,Vegan,24.12,healthy weight,mainten_weight,3240.84,3240.84,243.06,324.08,108.03
1192,40,Female,193,74,Extremely Active,Omnivore,19.87,healthy weight,mainten_weight,3011.97,3011.97,225.9,301.2,100.4
1193,53,Male,180,90,Moderately Active,Vegetarian,27.78,overweight,loss_weight,2735.75,2235.75,273.57,205.18,91.19
1194,38,Female,189,75,Lightly Active,Vegetarian,21.0,healthy weight,mainten_weight,2172.84,2172.84,162.96,217.28,72.43
1195,22,Male,185,79,Extremely Active,Omnivore,23.08,healthy weight,mainten_weight,3498.38,3498.38,262.38,349.84,116.61
1196,57,Female,175,62,Sedentary,Vegan,20.24,healthy weight,mainten_weight,1521.3,1521.3,114.1,152.13,50.71
1197,35,Male,190,62,Moderately Active,Omnivore,17.17,underweight,gain_muscle,2538.12,3038.12,222.09,285.54,56.4
1198,43,Male,174,61,Moderately Active,Vegan,20.15,healthy weight,mainten_weight,2305.62,2305.62,172.92,230.56,76.85
1199,64,Female,196,70,Extremely Active,Vegan,18.22,underweight,gain_muscle,2743.6,3243.6,240.06,308.65,60.97
1200,46,Female,187,92,Moderately Active,Vegetarian,26.31,overweight,loss_weight,2631.51,2131.51,263.15,197.36,87.72
1201,40,Female,193,88,Lightly Active,Vegetarian,23.62,healthy weight,mainten_weight,2372.22,2372.22,177.92,237.22,79.07
1202,51,Female,175,92,Moderately Active,Vegetarian,30.04,obese,loss_weight,2476.51,1976.5100000000002,247.65,185.74,82.55
1203,62,Female,162,92,Lightly Active,Vegan,35.06,obese,loss_weight,2009.56,1509.56,200.96,150.72,66.99
1204,45,Female,183,91,Moderately Active,Vegan,27.17,overweight,loss_weight,2585.01,2085.01,258.5,193.88,86.17
1205,45,Female,173,75,Extremely Active,Vegetarian,25.06,overweight,loss_weight,2745.97,2245.97,274.6,205.95,91.53
1206,27,Male,160,66,Moderately Active,Vegetarian,25.78,overweight,loss_weight,2371.5,1871.5,237.15,177.86,79.05
1207,64,Female,169,95,Moderately Active,Vegetarian,33.26,obese,loss_weight,2364.14,1864.1399999999999,236.41,177.31,78.8
1208,34,Male,181,86,Moderately Active,Omnivore,26.25,overweight,loss_weight,2830.69,2330.69,283.07,212.3,94.36
1209,42,Male,195,99,Extremely Active,Vegan,26.04,overweight,loss_weight,3807.12,3307.12,380.71,285.53,126.9
1210,25,Female,182,52,Moderately Active,Vegetarian,15.7,underweight,gain_muscle,2125.83,2625.83,186.01,239.16,47.24
1211,24,Male,168,53,Very Active,Omnivore,18.78,healthy weight,mainten_weight,2527.12,2527.12,189.53,252.71,84.24
1212,26,Male,186,52,Moderately Active,Omnivore,15.03,underweight,gain_muscle,2414.12,2914.12,211.24,271.59,53.65
1213,39,Male,200,53,Lightly Active,Vegetarian,13.25,underweight,gain_muscle,2186.25,2686.25,191.3,245.95,48.58
1214,59,Female,185,91,Moderately Active,Vegan,26.59,overweight,loss_weight,2495.89,1995.8899999999999,249.59,187.19,83.2
1215,55,Male,183,84,Moderately Active,Vegan,25.08,overweight,loss_weight,2656.31,2156.31,265.63,199.22,88.54
1216,66,Male,158,79,Sedentary,Vegetarian,31.65,obese,loss_weight,1743.0,1243.0,174.3,130.72,58.1
1217,52,Female,183,56,Lightly Active,Omnivore,16.72,underweight,gain_muscle,1763.78,2263.7799999999997,154.33,198.43,39.2
1218,47,Female,186,71,Very Active,Omnivore,20.52,healthy weight,mainten_weight,2546.96,2546.96,191.02,254.7,84.9
1219,40,Male,196,94,Moderately Active,Vegan,24.47,healthy weight,mainten_weight,3053.5,3053.5,229.01,305.35,101.78
1220,38,Female,161,82,Very Active,Omnivore,31.63,obese,loss_weight,2544.81,2044.81,254.48,190.86,84.83
1221,61,Female,155,89,Extremely Active,Omnivore,37.04,obese,loss_weight,2646.22,2146.22,264.62,198.47,88.21
1222,43,Female,200,87,Moderately Active,Omnivore,21.75,healthy weight,mainten_weight,2703.2,2703.2,202.74,270.32,90.11
1223,46,Male,173,98,Very Active,Vegetarian,32.74,obese,loss_weight,3167.53,2667.53,316.75,237.56,105.58
1224,30,Female,179,84,Very Active,Vegan,26.22,overweight,loss_weight,2842.37,2342.37,284.24,213.18,94.75
1225,69,Male,153,74,Moderately Active,Omnivore,31.61,obese,loss_weight,2102.19,1602.19,210.22,157.66,70.07
1226,56,Male,182,85,Sedentary,Vegetarian,25.66,overweight,loss_weight,2055.0,1555.0,205.5,154.12,68.5
1227,41,Male,176,95,Very Active,Vegetarian,30.67,obese,loss_weight,3191.25,2691.25,319.12,239.34,106.38
1228,23,Male,160,57,Very Active,Vegan,22.27,healthy weight,mainten_weight,2518.5,2518.5,188.89,251.85,83.95
1229,24,Female,178,69,Moderately Active,Vegetarian,21.78,healthy weight,mainten_weight,2358.33,2358.33,176.87,235.83,78.61
1230,66,Female,156,99,Extremely Active,Omnivore,40.68,severely obese,loss_weight,2800.6,2300.6,280.06,210.04,93.35
1231,70,Female,159,58,Sedentary,Vegetarian,22.94,healthy weight,mainten_weight,1275.3,1275.3,95.65,127.53,42.51
1232,53,Female,171,62,Extremely Active,Vegan,21.2,healthy weight,mainten_weight,2399.22,2399.22,179.94,239.92,79.97
1233,26,Female,183,58,Moderately Active,Vegan,17.32,underweight,gain_muscle,2220.76,2720.76,194.32,249.84,49.35
1234,23,Male,172,100,Very Active,Vegetarian,33.8,obese,loss_weight,3389.62,2889.62,338.96,254.22,112.99
1235,56,Female,190,81,Sedentary,Vegan,22.44,healthy weight,mainten_weight,1867.8,1867.8,140.08,186.78,62.26
1236,36,Female,200,100,Lightly Active,Omnivore,25.0,overweight,loss_weight,2624.88,2124.88,262.49,196.87,87.5
1237,56,Male,176,86,Lightly Active,Vegetarian,27.76,overweight,loss_weight,2316.88,1816.88,231.69,173.77,77.23
1238,46,Female,169,85,Extremely Active,Omnivore,29.76,overweight,loss_weight,2878.97,2378.97,287.9,215.92,95.97
1239,50,Male,156,69,Moderately Active,Omnivore,28.35,overweight,loss_weight,2201.0,1701.0,220.1,165.07,73.37
1240,45,Male,195,80,Lightly Active,Vegan,21.04,healthy weight,mainten_weight,2473.28,2473.28,185.5,247.33,82.44
1241,21,Female,174,52,Extremely Active,Vegan,17.18,underweight,gain_muscle,2548.85,3048.85,223.02,286.75,56.64
1242,64,Female,151,98,Sedentary,Vegetarian,42.98,severely obese,loss_weight,1731.3,1231.3,173.13,129.85,57.71
1243,64,Male,166,91,Moderately Active,Vegan,33.02,obese,loss_weight,2530.38,2030.38,253.04,189.78,84.35
1244,66,Female,182,85,Extremely Active,Vegetarian,25.66,overweight,loss_weight,2843.35,2343.35,284.33,213.25,94.78
1245,22,Female,200,95,Moderately Active,Vegetarian,23.75,healthy weight,mainten_weight,2989.95,2989.95,224.25,299.0,99.66
1246,39,Female,164,70,Sedentary,Vegetarian,26.03,overweight,loss_weight,1642.8,1142.8,164.28,123.21,54.76
1247,28,Male,165,76,Very Active,Vegan,27.92,overweight,loss_weight,2857.03,2357.03,285.7,214.28,95.23
1248,70,Male,170,89,Lightly Active,Vegetarian,30.8,obese,loss_weight,2210.31,1710.31,221.03,165.77,73.68
1249,29,Female,173,65,Sedentary,Omnivore,21.72,healthy weight,mainten_weight,1710.3,1710.3,128.27,171.03,57.01
1250,55,Male,192,58,Very Active,Vegan,15.73,underweight,gain_muscle,2604.75,3104.75,227.92,293.03,57.88
1251,44,Female,154,92,Very Active,Vegan,38.79,obese,loss_weight,2590.09,2090.09,259.01,194.26,86.34
1252,67,Female,173,73,Extremely Active,Vegetarian,24.39,healthy weight,mainten_weight,2498.97,2498.97,187.42,249.9,83.3
1253,29,Female,186,80,Lightly Active,Vegan,23.12,healthy weight,mainten_weight,2277.69,2277.69,170.83,227.77,75.92
1254,27,Female,150,91,Extremely Active,Omnivore,40.44,severely obese,loss_weight,2947.85,2447.85,294.79,221.09,98.26
1255,58,Male,152,86,Lightly Active,Vegetarian,37.22,obese,loss_weight,2096.88,1596.88,209.69,157.27,69.9
1256,62,Female,170,54,Sedentary,Vegan,18.69,healthy weight,mainten_weight,1357.8,1357.8,101.83,135.78,45.26
1257,51,Male,155,98,Very Active,Omnivore,40.79,severely obese,loss_weight,2930.34,2430.34,293.03,219.78,97.68
